organization,project_id,location,location_id,location_buffer_m,longitude,latitude,equipment_make,equipment_model,recording_id,recording_date_time,task_id,aru_task_status,task_duration,task_method,species_code,species_common_name,species_scientific_name,individual_order,tag_id,individual_count,vocalization,detection_time,tag_duration,rms_peak_dbfs,tag_is_verified,tag_rating,observer,observer_id,species_individual_comments,task_comments
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,233842,2021-06-21 22:18:00,204246,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2417940,1,Song,87.23,3.09,-41.58,f,,Hannah Phillips,1234,,Static made any quieter signals very difficult to hear/identify (labelled as unknown - processed). Confident tags were from obvious patterns of bird songs.
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,233842,2021-06-21 22:18:00,204246,Transcribed,180s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2417936,1,Song,19.64,1.26,-46.79,f,,Hannah Phillips,1234,,Static made any quieter signals very difficult to hear/identify (labelled as unknown - processed). Confident tags were from obvious patterns of bird songs.
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,233842,2021-06-21 22:18:00,204246,Transcribed,180s,1SPT,UNKN,Unidentified signal,"",1,2417942,1,Call,161.10,2.88,-43.88,f,,Hannah Phillips,1234, confidence:Unknown processed,Static made any quieter signals very difficult to hear/identify (labelled as unknown - processed). Confident tags were from obvious patterns of bird songs.
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,233842,2021-06-21 22:18:00,204246,Transcribed,180s,1SPT,UNBI,Unidentified bird,"",1,2417938,1,Song,55.05,3.54,-41.83,f,,Hannah Phillips,1234,,Static made any quieter signals very difficult to hear/identify (labelled as unknown - processed). Confident tags were from obvious patterns of bird songs.
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,232803,2021-06-24 05:34:00,203203,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2320364,1,Song,13.91,4.09,-57.01,f,,Bronwyn Robinson,533,"
",
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,232803,2021-06-24 05:34:00,203203,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,2,2320371,1,Song,135.34,2.11,-49.41,f,,Bronwyn Robinson,533,,
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,232803,2021-06-24 05:34:00,203203,Transcribed,300s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2320377,1,Song,280.49,2.51,-54.54,f,,Bronwyn Robinson,533,,
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,232803,2021-06-24 05:34:00,203203,Transcribed,300s,1SPT,MOWI,Moderate wind,"",1,2320362,1,Non-vocal,0.95,5.11,-32.49,f,,Bronwyn Robinson,533,,
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,232803,2021-06-24 05:34:00,203203,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2320361,1,Song,0.08,4.33,-49.82,f,,Bronwyn Robinson,533,,
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,232803,2021-06-24 05:34:00,203203,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,2,2320367,1,Song,0.43,3.21,-49.88,f,,Bronwyn Robinson,533,,
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,232803,2021-06-24 05:34:00,203203,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2320368,1,Song,60.19,2.19,-49.6,f,,Bronwyn Robinson,533,,
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,232803,2021-06-24 05:34:00,203203,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,3,2320374,1,Song,0.81,2.85,-49.45,f,,Bronwyn Robinson,533,,
BU,600,CL-CC3-6,71545,,-113.434056,55.210396,,,232803,2021-06-24 05:34:00,203203,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2320359,1,Song,6.76,2.08,-49.11,f,,Bronwyn Robinson,533,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,233930,2021-06-17 22:17:00,204334,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,2433390,1,Song,0.20,1.25,-45.47,f,,Hannah Phillips,1234,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,233930,2021-06-17 22:17:00,204334,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,3,2433388,1,Song,8.73,1.84,-51.48,f,,Hannah Phillips,1234,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,233930,2021-06-17 22:17:00,204334,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,2,2433387,1,Song,5.06,1.73,-51.15,f,,Hannah Phillips,1234,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,233930,2021-06-17 22:17:00,204334,Transcribed,180s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2433391,1,Song,57.76,3.08,-60.35,f,,Hannah Phillips,1234,"",
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,233930,2021-06-17 22:17:00,204334,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2433393,1,Song,133.01,7.29,-32.4,f,,Hannah Phillips,1234,flight song,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,233930,2021-06-17 22:17:00,204334,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2433386,1,Song,2.23,2.75,-50.78,f,,Hannah Phillips,1234,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,232926,2021-06-20 05:12:00,203326,Transcribed,300s,1SPT,MOWI,Moderate wind,"",1,2324563,1,Non-vocal,0.49,4.64,-34.34,f,,Brandon Law,22,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,232926,2021-06-20 05:12:00,203326,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2324556,1,Song,0.15,2.65,-38.92,f,,Brandon Law,22,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,232926,2021-06-20 05:12:00,203326,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2324558,1,Song,3.11,2.61,-49.6,f,,Brandon Law,22,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,232926,2021-06-20 05:12:00,203326,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,3,2324560,1,Song,5.03,3.31,-42.99,f,,Brandon Law,22,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,232926,2021-06-20 05:12:00,203326,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,4,2324567,1,Song,22.73,2.78,-52.6,f,,Brandon Law,22,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,232926,2021-06-20 05:12:00,203326,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2324564,1,Song,0.16,4.86,-40.51,f,,Brandon Law,22,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,232926,2021-06-20 05:12:00,203326,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,2,2324573,1,Song,0.74,2.96,-39.51,f,,Brandon Law,22,,
BU,600,CL-CC3-7,71490,,-113.434707,55.208711,,,232926,2021-06-20 05:12:00,203326,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,3,2324561,1,Song,0.90,7.89,-40.59,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,233910,2021-06-03 22:06:00,204314,Transcribed,180s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2338960,1,Song,1.51,3.10,-47.18,f,,Jon Van Arragon,1247,,Some really fun OVEN aggression sounds around 117s and 139s!
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,233910,2021-06-03 22:06:00,204314,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2338962,1,Song,5.28,2.26,-59.29,f,,Jon Van Arragon,1247,,Some really fun OVEN aggression sounds around 117s and 139s!
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,233910,2021-06-03 22:06:00,204314,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2338973,2,Song,22.69,3.04,-56.92,f,,Jon Van Arragon,1247,,Some really fun OVEN aggression sounds around 117s and 139s!
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,233910,2021-06-03 22:06:00,204314,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,3,2338971,1,Song,32.28,2.28,-43.33,f,,Jon Van Arragon,1247,,Some really fun OVEN aggression sounds around 117s and 139s!
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,233910,2021-06-03 22:06:00,204314,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,4,2338981,1,Song,34.68,1.45,-64.37,f,,Jon Van Arragon,1247,,Some really fun OVEN aggression sounds around 117s and 139s!
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,233910,2021-06-03 22:06:00,204314,Transcribed,180s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,2,2338963,1,Song,4.61,2.75,-58.59,f,,Jon Van Arragon,1247,,Some really fun OVEN aggression sounds around 117s and 139s!
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,233910,2021-06-03 22:06:00,204314,Transcribed,180s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,3,2338972,1,Song,26.41,3.54,-60.62,f,,Jon Van Arragon,1247,,Some really fun OVEN aggression sounds around 117s and 139s!
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,233910,2021-06-03 22:06:00,204314,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2338968,1,Song,4.68,3.08,-58.3,f,,Jon Van Arragon,1247,,Some really fun OVEN aggression sounds around 117s and 139s!
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,233910,2021-06-03 22:06:00,204314,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,2338961,1,Song,1.81,1.58,-63.23,f,,Jon Van Arragon,1247,,Some really fun OVEN aggression sounds around 117s and 139s!
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,233910,2021-06-03 22:06:00,204314,Transcribed,180s,1SPT,RUGR,Ruffed Grouse,BONASA UMBELLUS,1,2338966,1,Non-vocal,5.10,9.93,-28.08,f,,Jon Van Arragon,1247,,Some really fun OVEN aggression sounds around 117s and 139s!
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,RBGR,Rose-breasted Grosbeak,PHEUCTICUS LUDOVICIANUS,1,2311346,1,Song,25.39,3.10,-53.35,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,AMRE,American Redstart,SETOPHAGA RUTICILLA,1,2311341,1,Song,19.11,1.08,-51.52,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,UNPA,Unidentified Passerine,"",1,2311363,1,Song,167.59,1.51,-63.8,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,3,2311338,1,Song,15.08,2.73,-51.3,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,1,2311339,1,Song,17.86,2.59,-47.35,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,2311336,1,Song,8.56,1.66,-55.08,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2311328,1,Song,0.31,2.33,-53.17,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,TEWA,Tennessee Warbler,LEIOTHLYPIS PEREGRINA,1,2311343,1,Song,1.19,3.73,-42.15,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,BAWW,Black-and-white Warbler,MNIOTILTA VARIA,1,2311354,1,Song,76.78,1.65,-52.81,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2311333,1,Song,5.38,2.63,-38.6,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2311332,1,Song,3.55,2.96,-38.41,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2311335,1,Song,0.15,3.60,-50.85,f,,Brandon Law,22,,
BU,600,CL-CC3-8,71477,,-113.434979,55.206980,,,232815,2021-06-04 05:38:00,203215,Transcribed,300s,1SPT,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,2,2311357,1,Song,92.73,2.03,-62.4,f,,Brandon Law,22,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,233936,2021-07-04 22:15:00,204340,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2439417,1,Song,15.03,2.54,-64.52,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,233936,2021-07-04 22:15:00,204340,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2439419,1,Song,12.80,1.86,-60.53,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,233936,2021-07-04 22:15:00,204340,Transcribed,180s,1SPT,HETH,Hermit Thrush,CATHARUS GUTTATUS,1,2439414,1,Song,2.10,1.56,-62.63,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,233936,2021-07-04 22:15:00,204340,Transcribed,180s,1SPT,CONW,Connecticut Warbler,OPORORNIS AGILIS,1,2439415,1,Song,7.45,2.10,-49.33,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,233936,2021-07-04 22:15:00,204340,Transcribed,180s,1SPT,CONI,Common Nighthawk,CHORDEILES MINOR,1,2439421,1,Non-vocal,37.89,0.88,-34.08,f,,Hannah Phillips,1234,wing sound,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,232799,2021-07-05 05:02:00,203199,Transcribed,300s,1SPT,COLO,Common Loon,GAVIA IMMER,1,2320126,1,Call,178.74,4.64,-65.17,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,232799,2021-07-05 05:02:00,203199,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2320121,1,Song,30.59,3.65,-37.35,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,232799,2021-07-05 05:02:00,203199,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2320117,3,Song,0.65,6.44,-52.23,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,232799,2021-07-05 05:02:00,203199,Transcribed,300s,1SPT,CONW,Connecticut Warbler,OPORORNIS AGILIS,1,2320118,1,Song,8.73,1.83,-48.59,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,232799,2021-07-05 05:02:00,203199,Transcribed,300s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,3,2320128,1,Song,189.23,1.45,-58.37,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,232799,2021-07-05 05:02:00,203199,Transcribed,300s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2320115,1,Song,4.09,1.68,-61.52,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,232799,2021-07-05 05:02:00,203199,Transcribed,300s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2320114,1,Song,0.83,2.08,-52.27,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,232799,2021-07-05 05:02:00,203199,Transcribed,300s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,2320116,1,Call,7.59,5.13,-33.86,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,232799,2021-07-05 05:02:00,203199,Transcribed,300s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2320124,1,Song,72.24,1.63,-60.58,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,232799,2021-07-05 05:02:00,203199,Transcribed,300s,1SPT,UNKN,Unidentified signal,"",1,2320129,1,Call,284.43,2.26,-63.69,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-12,71470,,-113.569000,55.270110,,,232799,2021-07-05 05:02:00,203199,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2320122,1,Song,34.29,2.83,-46.02,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-14,71505,,-113.568000,55.266550,,,232776,2021-07-01 05:38:00,203176,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2317087,1,Song,31.56,3.19,-53.96,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-14,71505,,-113.568000,55.266550,,,232776,2021-07-01 05:38:00,203176,Transcribed,300s,1SPT,MOWI,Moderate wind,"",1,2317086,1,Non-vocal,0.89,5.10,-29.84,f,,Bronwyn Robinson,533,,
BU,600,CL-F1001-14,71505,,-113.568000,55.266550,,,232776,2021-07-01 05:38:00,203176,Transcribed,300s,1SPT,UNPA,Unidentified Passerine,"",1,2317090,1,Song,249.29,0.78,-58.85,f,,Bronwyn Robinson,533,confidence:Unknown far,
BU,600,CL-F1001-14,71505,,-113.568000,55.266550,,,232776,2021-07-01 05:38:00,203176,Transcribed,300s,1SPT,UNWO,Unidentified Woodpecker,"",1,2317089,1,Non-vocal,30.98,1.19,-30.92,f,,Bronwyn Robinson,533,confidence:Unknown far,
BU,600,CL-F1001-14,71505,,-113.568000,55.266550,,,233823,2021-07-03 22:16:00,204227,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2392965,1,Song,8.20,1.73,-61.74,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-14,71505,,-113.568000,55.266550,,,233823,2021-07-03 22:16:00,204227,Transcribed,180s,1SPT,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,2392975,1,Song,174.51,5.48,-54.04,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-14,71505,,-113.568000,55.266550,,,233823,2021-07-03 22:16:00,204227,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2392972,1,Song,71.18,1.86,-52.36,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-14,71505,,-113.568000,55.266550,,,233823,2021-07-03 22:16:00,204227,Transcribed,180s,1SPT,UNPA,Unidentified Passerine,"",1,2392978,1,Song,2.03,2.03,-68.59,f,,Hannah Phillips,1234,confidence:Unknown far,
BU,600,CL-F1001-14,71505,,-113.568000,55.266550,,,233823,2021-07-03 22:16:00,204227,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2392967,1,Song,11.06,3.60,-56.57,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-14,71505,,-113.568000,55.266550,,,233823,2021-07-03 22:16:00,204227,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2392970,1,Song,14.94,1.48,-61.23,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2420449,1,Song,3.09,3.71,-37.71,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,2,2420450,1,Song,7.10,3.94,-39.06,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,3,2420482,1,Song,113.34,1.68,-57.16,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,4,2420484,1,Song,117.48,1.89,-60.3,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2420459,1,Song,17.06,3.29,-47.63,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,2420461,1,Call,24.29,3.16,-40.31,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,3,2420486,1,Song,68.34,1.30,-71.73,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,2,2420467,1,Song,28.60,3.90,-47.52,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,3,2420473,1,Song,35.83,3.58,-55.59,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,1,2420454,1,Song,10.60,6.83,-28.73,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2420453,1,Song,6.98,2.05,-51.6,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,233843,2021-07-04 22:15:00,204247,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,2,2420462,1,Song,25.63,2.04,-63.11,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,232888,2021-07-05 05:02:00,203288,Transcribed,300s,1SPT,REVI,Red-eyed Vireo,VIREO OLIVACEUS,1,2317431,3,Song,0.60,4.19,-45.55,f,,Brandon Law,22,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,232888,2021-07-05 05:02:00,203288,Transcribed,300s,1SPT,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,1,2317441,1,Song,197.30,2.99,-53.48,f,,Brandon Law,22,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,232888,2021-07-05 05:02:00,203288,Transcribed,300s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,2317438,1,Call,131.14,3.86,-44.05,f,,Brandon Law,22,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,232888,2021-07-05 05:02:00,203288,Transcribed,300s,1SPT,NOFL,Northern Flicker,COLAPTES AURATUS,1,2317433,1,Non-vocal,19.68,2.91,-47.8,f,,Brandon Law,22,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,232888,2021-07-05 05:02:00,203288,Transcribed,300s,1SPT,CONW,Connecticut Warbler,OPORORNIS AGILIS,1,2317436,1,Song,60.50,1.39,-52.84,f,,Brandon Law,22,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,232888,2021-07-05 05:02:00,203288,Transcribed,300s,1SPT,OVEN,Ovenbird,SEIURUS AUROCAPILLA,1,2317430,1,Song,0.40,2.76,-44.55,f,,Brandon Law,22,,
BU,600,CL-F1001-21,71501,,-113.565000,55.272260,,,232888,2021-07-05 05:02:00,203288,Transcribed,300s,1SPT,UNKN,Unidentified signal,"",1,2317439,1,Call,136.24,2.83,-53.61,f,,Brandon Law,22,,
BU,600,CL-F1001-23,71439,,-113.564000,55.268320,,,233899,2021-06-19 22:18:00,204303,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,4,2452146,1,Song,11.64,2.46,-41.11,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-23,71439,,-113.564000,55.268320,,,233899,2021-06-19 22:18:00,204303,Transcribed,180s,1SPT,SWTH,Swainson's Thrush,CATHARUS USTULATUS,1,2452143,1,Song,2.24,1.50,-56.72,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-23,71439,,-113.564000,55.268320,,,233899,2021-06-19 22:18:00,204303,Transcribed,180s,1SPT,RESQ,Red Squirrel,TAMIASCIURUS HUDSONICUS,1,2452301,1,Call,15.10,6.60,-54.81,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-23,71439,,-113.564000,55.268320,,,233899,2021-06-19 22:18:00,204303,Transcribed,180s,1SPT,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,1,2452321,1,Song,162.10,2.11,-58.31,f,,Hannah Phillips,1234,,
BU,600,CL-F1001-23,71439,,-113.564000,55.268320,,,233899,2021-06-19 22:18:00,204303,Transcribed,180s,1SPT,AMRO,American Robin,TURDUS MIGRATORIUS,1,2452298,1,Call,17.09,1.08,-61.48,f,,Hannah Phillips,1234,,
